STATE,SITE_ID,SITE_NAME,TREE_NUMBER,SPECIES,DBH_CM,COMMENTS,CROWN_CLASS,LOWER_HALF_EXIT_HOLES,LOWER_HALF_BARK_SPLITS,LOWER_HALF_WOODPECKER_FEEDING_DAMAGE,LOWER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_WOODPECKER_FEEDING_DAMAGE,OBSERVATION_DATE,ORIGIN,POINT_X,POINT_Y
Michigan,"1,901",Turpeinen,"1,781",green ash,11.2,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,782",green ash,4,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,783",green ash,8.6,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,784",green ash,5,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,785",green ash,9,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,786",green ash,6.3,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,787",green ash,5.1,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,788",green ash,7.5,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,789",green ash,10.8,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,790",green ash,5,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,791",green ash,6.9,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,792",green ash,7.7,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,793",green ash,4,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,794",green ash,5,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,795",green ash,5.2,,3,No,No,No,20-Nov,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,796",green ash,5,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,797",green ash,4,,3,No,No,No,20-Nov,20-Nov,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,798",green ash,6,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,799",green ash,11.1,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.15
Michigan,"1,901",Turpeinen,"1,800",green ash,6.3,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,801",green ash,5.7,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,802",green ash,6.6,,2,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.5,47.16
Michigan,"1,901",Turpeinen,"1,803",green ash,16.2,,3,No,No,No,10-Jan,20-Nov,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,901",Turpeinen,"1,804",green ash,4.2,,3,No,No,No,10-Jan,10-Jan,No,"8/30/2011, 8:00 PM",Program,-88.49,47.16
Michigan,"1,902",Gas Plant,"1,755",green ash,5,,3,No,No,No,20-Nov,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,756",green ash,6.3,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,757",green ash,9.2,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,758",green ash,6.1,,3,No,No,No,10-Jan,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,760",green ash,4.9,,3,No,No,No,20-Nov,21+,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,760",green ash,4.9,,3,No,No,No,20-Nov,21+,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,759",green ash,7.3,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,761",green ash,5.2,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,762",green ash,5.3,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,763",green ash,7.6,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,764",green ash,4.6,,3,No,No,No,20-Nov,21+,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,765",green ash,8.6,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,766",green ash,10.4,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,767",green ash,5.6,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,768",green ash,5.6,,3,No,No,No,10-Jan,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,769",green ash,5.8,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,770",green ash,7.5,,3,No,No,No,10-Jan,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,771",green ash,6.6,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,772",green ash,5.5,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,773",green ash,5.7,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,774",green ash,6.2,,3,No,No,No,10-Jan,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,775",green ash,8.7,,3,No,No,No,20-Nov,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,776",green ash,10,,3,No,No,No,10-Jan,20-Nov,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,777",green ash,5,,3,No,No,No,20-Nov,21+,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,778",green ash,5,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,902",Gas Plant,"1,779",green ash,6.8,,3,No,No,No,10-Jan,10-Jan,No,"8/25/2011, 8:00 PM",Program,-88.43,47.23
Michigan,"1,898",South GMO,"1,730",green ash,12.7,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,731",green ash,9.6,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,732",green ash,8.1,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,733",green ash,10.9,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,734",green ash,11.8,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,735",green ash,10.7,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,736",green ash,8,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,737",green ash,10.4,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,738",green ash,15.5,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,739",green ash,11,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,740",green ash,11.3,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,741",green ash,10.1,,3,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,742",green ash,11,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,743",green ash,10.8,,3,No,No,No,20-Nov,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,744",green ash,8.2,,3,No,No,No,20-Nov,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,745",green ash,6.2,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,746",green ash,10.8,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,747",green ash,12.2,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,748",green ash,14.4,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,749",green ash,12.3,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,750",green ash,11,,3,No,No,No,20-Nov,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,751",green ash,11.6,,2,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,752",green ash,10.5,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,753",green ash,11.5,,3,No,No,No,0,20-Nov,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,898",South GMO,"1,754",green ash,9.2,,3,No,No,No,0,0,No,"8/7/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,896",Benda,"1,705",green ash,6.3,,3,No,No,No,0,21+,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,706",green ash,5.3,,3,No,No,No,20-Nov,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,707",green ash,4.9,,2,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,708",green ash,7.1,,2,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,709",green ash,5.1,,3,No,No,No,21+,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,710",green ash,4.5,,3,No,No,No,20-Nov,10-Jan,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,711",green ash,4.3,,3,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,712",green ash,7,,3,No,No,No,21+,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,713",green ash,7.8,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,714",green ash,8.1,,2,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,715",green ash,9.7,,3,No,No,Yes,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,716",green ash,4.4,,3,No,No,No,21+,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,896",Benda,"1,717",green ash,9.4,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,718",green ash,6.1,,2,No,No,No,20-Nov,10-Jan,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,719",green ash,5.2,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,720",green ash,4.8,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,721",green ash,4.3,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,722",green ash,4.6,,3,No,No,No,21+,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,723",green ash,4.3,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,724",green ash,4.7,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,725",green ash,8,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,726",green ash,4.2,,3,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,727",green ash,4.1,,3,No,No,No,0,0,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,728",green ash,8.4,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,896",Benda,"1,729",green ash,6.5,,3,No,No,No,20-Nov,20-Nov,No,"8/17/2011, 8:00 PM",Program,-88.44,47.22
Michigan,"1,895",North GMO,"1,605",green ash,12.5,,3,No,No,Yes,21+,21+,Yes,"8/3/2011, 8:00 PM",Program,-88.46,47.22
Michigan,"1,895",North GMO,"1,606",green ash,6.6,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.46,47.22
Michigan,"1,895",North GMO,"1,607",green ash,5.6,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.46,47.22
Michigan,"1,895",North GMO,"1,608",green ash,5.6,,3,No,No,No,20-Nov,0,No,"8/3/2011, 8:00 PM",Program,-88.46,47.22
Michigan,"1,895",North GMO,"1,609",green ash,8.4,,3,No,No,No,21+,20-Nov,Yes,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,610",green ash,5.5,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,611",green ash,5.4,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,612",green ash,5.9,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,613",green ash,6.6,,3,No,No,No,20-Nov,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,614",green ash,8.2,,3,No,No,No,21+,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,615",green ash,7.2,,3,No,No,No,10-Jan,10-Jan,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,616",green ash,9.5,,3,No,No,No,21+,10-Jan,Yes,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,617",green ash,7,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,618",green ash,7.7,,3,No,No,No,20-Nov,10-Jan,Yes,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,619",green ash,7.6,,3,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,620",green ash,9.4,,2,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,621",green ash,6.2,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,622",green ash,8.5,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,623",green ash,8.2,,2,No,No,No,0,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,624",green ash,8.1,,3,No,No,No,20-Nov,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,625",green ash,8,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,626",green ash,9.3,,3,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,627",green ash,9,,3,No,No,No,21+,20-Nov,Yes,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,628",green ash,7.3,,3,No,No,No,20-Nov,10-Jan,No,"8/3/2011, 8:00 PM",Program,-88.45,47.22
Michigan,"1,895",North GMO,"1,629",green ash,10.5,,3,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.46,47.22
Michigan,"1,899",Rastello,"1,680",green ash,8.5,,3,No,No,No,0,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,681",green ash,11.8,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,682",green ash,6.1,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,683",green ash,6.5,,3,No,No,No,20-Nov,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,684",green ash,5.9,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,685",green ash,11,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,686",green ash,7.3,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,687",green ash,5.6,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,688",green ash,13.5,,3,No,No,No,0,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,689",green ash,12.6,,3,No,No,No,0,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,690",green ash,7.4,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,691",green ash,6.6,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,692",green ash,11.7,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,693",green ash,5.2,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,694",green ash,7.6,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,695",green ash,7.4,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,696",green ash,7.4,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,697",green ash,6.2,,3,No,No,No,0,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,698",green ash,7.6,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,699",green ash,8.9,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,700",green ash,10.8,,3,No,No,No,20-Nov,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,701",green ash,8.2,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,702",green ash,6.6,,3,No,No,No,10-Jan,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,703",green ash,7,,3,No,No,No,10-Jan,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,899",Rastello,"1,704",green ash,6.7,,3,No,No,No,10-Jan,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.47,47.21
Michigan,"1,897",Gale,"1,655",green ash,16.2,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,656",green ash,11.6,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,657",green ash,7.5,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,658",green ash,7.9,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,659",green ash,16.7,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,660",green ash,6.3,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,661",green ash,7.8,,3,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,662",green ash,5.8,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,663",green ash,6.9,,3,No,No,No,20-Nov,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,664",green ash,5.3,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,665",green ash,5.8,,3,No,No,No,0,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,666",green ash,7.4,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,667",green ash,8.1,,3,No,No,No,20-Nov,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,668",green ash,6.3,,3,No,No,No,20-Nov,20-Nov,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,669",green ash,8.2,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,670",green ash,7.2,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,671",green ash,7.9,,3,No,No,No,20-Nov,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,672",green ash,7.8,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,673",green ash,8.1,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,674",green ash,8.2,,3,No,No,No,20-Nov,10-Jan,Yes,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,675",green ash,5.8,,3,No,No,No,20-Nov,10-Jan,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,676",green ash,6.8,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,677",green ash,6.1,,3,No,No,No,0,20-Nov,Yes,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,678",green ash,9.3,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,897",Gale,"1,679",green ash,7.7,,2,No,No,No,0,0,No,"8/10/2011, 8:00 PM",Program,-88.46,47.2
Michigan,"1,900",Pit,"1,630",green ash,10.1,,3,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,631",green ash,7.9,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,632",green ash,7.1,,3,No,No,No,20-Nov,0,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,633",green ash,13.3,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,634",green ash,9.5,,3,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,635",green ash,9.9,,2,No,No,No,0,0,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
Michigan,"1,900",Pit,"1,636",green ash,10.7,,3,No,No,No,20-Nov,20-Nov,No,"8/3/2011, 8:00 PM",Program,-88.49,47.18
