No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit
2321,11/17/2021,16:59:14,0,-21.4,K,Deg-C,-22,K,Deg-C
2322,11/17/2021,16:59:15,0,-21.4,K,Deg-C,-22,K,Deg-C
2323,11/17/2021,16:59:16,0,-21.4,K,Deg-C,-22,K,Deg-C
2324,11/17/2021,16:59:17,0,-21.4,K,Deg-C,-22,K,Deg-C
2325,11/17/2021,16:59:18,0,-21.4,K,Deg-C,-22,K,Deg-C
2326,11/17/2021,16:59:19,0,-21.4,K,Deg-C,-22,K,Deg-C
2327,11/17/2021,16:59:20,0,-21.5,K,Deg-C,-22,K,Deg-C
2328,11/17/2021,16:59:21,0,-21.5,K,Deg-C,-22,K,Deg-C
2329,11/17/2021,16:59:22,0,-21.5,K,Deg-C,-22,K,Deg-C
2330,11/17/2021,16:59:23,0,-21.5,K,Deg-C,-22,K,Deg-C
2331,11/17/2021,16:59:24,0,-21.5,K,Deg-C,-22,K,Deg-C
2332,11/17/2021,16:59:25,0,-21.5,K,Deg-C,-22,K,Deg-C
2333,11/17/2021,16:59:26,0,-21.5,K,Deg-C,-22,K,Deg-C
2334,11/17/2021,16:59:27,0,-21.5,K,Deg-C,-22,K,Deg-C
2335,11/17/2021,16:59:28,0,-21.5,K,Deg-C,-22,K,Deg-C
2336,11/17/2021,16:59:29,0,-21.5,K,Deg-C,-22,K,Deg-C
2337,11/17/2021,16:59:30,0,-21.5,K,Deg-C,-22,K,Deg-C
2338,11/17/2021,16:59:31,0,-21.5,K,Deg-C,-22,K,Deg-C
2339,11/17/2021,16:59:32,0,-21.5,K,Deg-C,-22,K,Deg-C
2340,11/17/2021,16:59:33,0,-21.5,K,Deg-C,-22,K,Deg-C
2341,11/17/2021,16:59:34,0,-21.5,K,Deg-C,-21.9,K,Deg-C
2342,11/17/2021,16:59:35,0,-21.5,K,Deg-C,-21.9,K,Deg-C
2343,11/17/2021,16:59:36,0,-21.6,K,Deg-C,-21.9,K,Deg-C
2344,11/17/2021,16:59:37,0,-21.6,K,Deg-C,-21.9,K,Deg-C
2345,11/17/2021,16:59:38,0,-21.6,K,Deg-C,-21.9,K,Deg-C
2346,11/17/2021,16:59:39,0,-21.6,K,Deg-C,-21.9,K,Deg-C
2347,11/17/2021,16:59:40,0,-21.6,K,Deg-C,-21.9,K,Deg-C
2348,11/17/2021,16:59:41,0,-21.6,K,Deg-C,-22,K,Deg-C
2349,11/17/2021,16:59:42,0,-21.6,K,Deg-C,-22,K,Deg-C
2350,11/17/2021,16:59:43,0,-21.6,K,Deg-C,-22,K,Deg-C
2351,11/17/2021,16:59:44,0,-21.6,K,Deg-C,-22,K,Deg-C
2352,11/17/2021,16:59:45,0,-21.6,K,Deg-C,-22,K,Deg-C
2353,11/17/2021,16:59:46,0,-21.6,K,Deg-C,-22,K,Deg-C
2354,11/17/2021,16:59:47,0,-21.6,K,Deg-C,-22,K,Deg-C
2355,11/17/2021,16:59:48,0,-21.6,K,Deg-C,-22,K,Deg-C
2356,11/17/2021,16:59:49,0,-21.6,K,Deg-C,-22,K,Deg-C
2357,11/17/2021,16:59:50,0,-21.7,K,Deg-C,-22,K,Deg-C
2358,11/17/2021,16:59:51,0,-21.7,K,Deg-C,-22,K,Deg-C
2359,11/17/2021,16:59:52,0,-21.7,K,Deg-C,-22,K,Deg-C
2360,11/17/2021,16:59:53,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2361,11/17/2021,16:59:54,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2362,11/17/2021,16:59:55,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2363,11/17/2021,16:59:56,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2364,11/17/2021,16:59:57,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2365,11/17/2021,16:59:58,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2366,11/17/2021,16:59:59,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2367,11/17/2021,17:00:00,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2368,11/17/2021,17:00:01,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2369,11/17/2021,17:00:02,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2370,11/17/2021,17:00:03,0,-21.7,K,Deg-C,-22.1,K,Deg-C
2371,11/17/2021,17:00:04,0,-21.7,K,Deg-C,-22.2,K,Deg-C
2372,11/17/2021,17:00:05,0,-21.7,K,Deg-C,-22.2,K,Deg-C
2373,11/17/2021,17:00:06,0,-21.8,K,Deg-C,-22.2,K,Deg-C
2374,11/17/2021,17:00:07,0,-21.8,K,Deg-C,-22.2,K,Deg-C
2375,11/17/2021,17:00:08,0,-21.8,K,Deg-C,-22.2,K,Deg-C
2376,11/17/2021,17:00:09,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2377,11/17/2021,17:00:10,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2378,11/17/2021,17:00:11,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2379,11/17/2021,17:00:12,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2380,11/17/2021,17:00:13,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2381,11/17/2021,17:00:14,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2382,11/17/2021,17:00:15,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2383,11/17/2021,17:00:16,0,-21.8,K,Deg-C,-22.3,K,Deg-C
2384,11/17/2021,17:00:17,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2385,11/17/2021,17:00:18,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2386,11/17/2021,17:00:19,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2387,11/17/2021,17:00:20,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2388,11/17/2021,17:00:21,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2389,11/17/2021,17:00:22,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2390,11/17/2021,17:00:23,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2391,11/17/2021,17:00:24,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2392,11/17/2021,17:00:25,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2393,11/17/2021,17:00:26,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2394,11/17/2021,17:00:27,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2395,11/17/2021,17:00:28,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2396,11/17/2021,17:00:29,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2397,11/17/2021,17:00:30,0,-21.9,K,Deg-C,-22.3,K,Deg-C
2398,11/17/2021,17:00:31,0,-22,K,Deg-C,-22.3,K,Deg-C
2399,11/17/2021,17:00:32,0,-22,K,Deg-C,-22.3,K,Deg-C
2400,11/17/2021,17:00:33,0,-22,K,Deg-C,-22.3,K,Deg-C
2401,11/17/2021,17:00:34,0,-22,K,Deg-C,-22.3,K,Deg-C
2402,11/17/2021,17:00:35,0,-22,K,Deg-C,-22.3,K,Deg-C
2403,11/17/2021,17:00:36,0,-22,K,Deg-C,-22.3,K,Deg-C
2404,11/17/2021,17:00:37,0,-22,K,Deg-C,-22.3,K,Deg-C
2405,11/17/2021,17:00:38,0,-22,K,Deg-C,-22.3,K,Deg-C
2406,11/17/2021,17:00:39,0,-22,K,Deg-C,-22.3,K,Deg-C
2407,11/17/2021,17:00:40,0,-22,K,Deg-C,-22.3,K,Deg-C
2408,11/17/2021,17:00:41,0,-22,K,Deg-C,-22.3,K,Deg-C
2409,11/17/2021,17:00:42,0,-22,K,Deg-C,-22.3,K,Deg-C
2410,11/17/2021,17:00:43,0,-22,K,Deg-C,-22.3,K,Deg-C
2411,11/17/2021,17:00:44,0,-22,K,Deg-C,-22.3,K,Deg-C
2412,11/17/2021,17:00:45,0,-22,K,Deg-C,-22.3,K,Deg-C
2413,11/17/2021,17:00:46,0,-22,K,Deg-C,-22.3,K,Deg-C
2414,11/17/2021,17:00:47,0,-22,K,Deg-C,-22.3,K,Deg-C
2415,11/17/2021,17:00:48,0,-22,K,Deg-C,-22.3,K,Deg-C
2416,11/17/2021,17:00:49,0,-22,K,Deg-C,-22.3,K,Deg-C
2417,11/17/2021,17:00:50,0,-22,K,Deg-C,-22.3,K,Deg-C
2418,11/17/2021,17:00:51,0,-22,K,Deg-C,-22.3,K,Deg-C
2419,11/17/2021,17:00:52,0,-22,K,Deg-C,-22.3,K,Deg-C
2420,11/17/2021,17:00:53,0,-22,K,Deg-C,-22.3,K,Deg-C
2421,11/17/2021,17:00:54,0,-22,K,Deg-C,-22.3,K,Deg-C
2422,11/17/2021,17:00:55,0,-22,K,Deg-C,-22.3,K,Deg-C
2423,11/17/2021,17:00:56,0,-22,K,Deg-C,-22.3,K,Deg-C
2424,11/17/2021,17:00:57,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2425,11/17/2021,17:00:58,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2426,11/17/2021,17:00:59,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2427,11/17/2021,17:01:00,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2428,11/17/2021,17:01:01,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2429,11/17/2021,17:01:02,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2430,11/17/2021,17:01:03,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2431,11/17/2021,17:01:04,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2432,11/17/2021,17:01:05,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2433,11/17/2021,17:01:06,0,-22.1,K,Deg-C,-22.2,K,Deg-C
2434,11/17/2021,17:01:07,0,-22.1,K,Deg-C,-22.3,K,Deg-C
2435,11/17/2021,17:01:08,0,-22.1,K,Deg-C,-22.2,K,Deg-C
2436,11/17/2021,17:01:09,0,-22.1,K,Deg-C,-22.2,K,Deg-C
2437,11/17/2021,17:01:10,0,-22.1,K,Deg-C,-22.2,K,Deg-C
2438,11/17/2021,17:01:11,0,-22.2,K,Deg-C,-22.2,K,Deg-C
2439,11/17/2021,17:01:12,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2440,11/17/2021,17:01:13,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2441,11/17/2021,17:01:14,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2442,11/17/2021,17:01:15,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2443,11/17/2021,17:01:16,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2444,11/17/2021,17:01:17,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2445,11/17/2021,17:01:18,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2446,11/17/2021,17:01:19,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2447,11/17/2021,17:01:20,0,-22.2,K,Deg-C,-22.3,K,Deg-C
2448,11/17/2021,17:01:21,0,-22.3,K,Deg-C,-22.4,K,Deg-C
2449,11/17/2021,17:01:22,0,-22.3,K,Deg-C,-22.4,K,Deg-C
2450,11/17/2021,17:01:23,0,-22.3,K,Deg-C,-22.4,K,Deg-C
2451,11/17/2021,17:01:24,0,-22.2,K,Deg-C,-22.5,K,Deg-C
2452,11/17/2021,17:01:25,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2453,11/17/2021,17:01:26,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2454,11/17/2021,17:01:27,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2455,11/17/2021,17:01:28,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2456,11/17/2021,17:01:29,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2457,11/17/2021,17:01:30,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2458,11/17/2021,17:01:31,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2459,11/17/2021,17:01:32,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2460,11/17/2021,17:01:33,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2461,11/17/2021,17:01:34,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2462,11/17/2021,17:01:35,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2463,11/17/2021,17:01:36,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2464,11/17/2021,17:01:37,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2465,11/17/2021,17:01:38,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2466,11/17/2021,17:01:39,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2467,11/17/2021,17:01:40,0,-22.3,K,Deg-C,-22.4,K,Deg-C
2468,11/17/2021,17:01:41,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2469,11/17/2021,17:01:42,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2470,11/17/2021,17:01:43,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2471,11/17/2021,17:01:44,0,-22.3,K,Deg-C,-22.5,K,Deg-C
2472,11/17/2021,17:01:45,0,-22.4,K,Deg-C,-22.5,K,Deg-C
2473,11/17/2021,17:01:46,0,-22.4,K,Deg-C,-22.5,K,Deg-C
2474,11/17/2021,17:01:47,0,-22.4,K,Deg-C,-22.5,K,Deg-C
2475,11/17/2021,17:01:48,0,-22.4,K,Deg-C,-22.6,K,Deg-C
2476,11/17/2021,17:01:49,0,-22.4,K,Deg-C,-22.6,K,Deg-C
2477,11/17/2021,17:01:50,0,-22.4,K,Deg-C,-22.6,K,Deg-C
2478,11/17/2021,17:01:51,0,-22.4,K,Deg-C,-22.6,K,Deg-C
2479,11/17/2021,17:01:52,0,-22.4,K,Deg-C,-22.6,K,Deg-C
2480,11/17/2021,17:01:53,0,-22.4,K,Deg-C,-22.7,K,Deg-C
2481,11/17/2021,17:01:54,0,-22.4,K,Deg-C,-22.8,K,Deg-C
2482,11/17/2021,17:01:55,0,-22.4,K,Deg-C,-22.8,K,Deg-C
2483,11/17/2021,17:01:56,0,-22.4,K,Deg-C,-22.8,K,Deg-C
2484,11/17/2021,17:01:57,0,-22.4,K,Deg-C,-22.8,K,Deg-C
2485,11/17/2021,17:01:58,0,-22.4,K,Deg-C,-22.9,K,Deg-C
2486,11/17/2021,17:01:59,0,-22.4,K,Deg-C,-22.9,K,Deg-C
2487,11/17/2021,17:02:00,0,-22.4,K,Deg-C,-22.9,K,Deg-C
2488,11/17/2021,17:02:01,0,-22.4,K,Deg-C,-22.9,K,Deg-C
2489,11/17/2021,17:02:02,0,-22.4,K,Deg-C,-22.9,K,Deg-C
2490,11/17/2021,17:02:03,0,-22.4,K,Deg-C,-23,K,Deg-C
2491,11/17/2021,17:02:04,0,-22.4,K,Deg-C,-23,K,Deg-C
2492,11/17/2021,17:02:05,0,-22.5,K,Deg-C,-23,K,Deg-C
2493,11/17/2021,17:02:06,0,-22.5,K,Deg-C,-23,K,Deg-C
2494,11/17/2021,17:02:07,0,-22.5,K,Deg-C,-23,K,Deg-C
2495,11/17/2021,17:02:08,0,-22.5,K,Deg-C,-23,K,Deg-C
2496,11/17/2021,17:02:09,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2497,11/17/2021,17:02:10,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2498,11/17/2021,17:02:11,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2499,11/17/2021,17:02:12,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2500,11/17/2021,17:02:13,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2501,11/17/2021,17:02:14,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2502,11/17/2021,17:02:15,0,-22.5,K,Deg-C,-22.9,K,Deg-C
2503,11/17/2021,17:02:16,0,-22.5,K,Deg-C,-23,K,Deg-C
2504,11/17/2021,17:02:17,0,-22.5,K,Deg-C,-23,K,Deg-C
2505,11/17/2021,17:02:18,0,-22.5,K,Deg-C,-23,K,Deg-C
2506,11/17/2021,17:02:19,0,-22.5,K,Deg-C,-23,K,Deg-C
2507,11/17/2021,17:02:20,0,-22.5,K,Deg-C,-23,K,Deg-C
2508,11/17/2021,17:02:21,0,-22.5,K,Deg-C,-23,K,Deg-C
2509,11/17/2021,17:02:22,0,-22.5,K,Deg-C,-23,K,Deg-C
2510,11/17/2021,17:02:23,0,-22.5,K,Deg-C,-23,K,Deg-C
2511,11/17/2021,17:02:24,0,-22.5,K,Deg-C,-23,K,Deg-C
2512,11/17/2021,17:02:25,0,-22.5,K,Deg-C,-23,K,Deg-C
2513,11/17/2021,17:02:26,0,-22.6,K,Deg-C,-23,K,Deg-C
2514,11/17/2021,17:02:27,0,-22.6,K,Deg-C,-23,K,Deg-C
2515,11/17/2021,17:02:28,0,-22.6,K,Deg-C,-23,K,Deg-C
2516,11/17/2021,17:02:29,0,-22.6,K,Deg-C,-23,K,Deg-C
2517,11/17/2021,17:02:30,0,-22.6,K,Deg-C,-23,K,Deg-C
2518,11/17/2021,17:02:31,0,-22.6,K,Deg-C,-23,K,Deg-C
2519,11/17/2021,17:02:32,0,-22.6,K,Deg-C,-23,K,Deg-C
2520,11/17/2021,17:02:33,0,-22.6,K,Deg-C,-23,K,Deg-C
2521,11/17/2021,17:02:34,0,-22.6,K,Deg-C,-23,K,Deg-C
2522,11/17/2021,17:02:35,0,-22.6,K,Deg-C,-23,K,Deg-C
2523,11/17/2021,17:02:36,0,-22.5,K,Deg-C,-23,K,Deg-C
2524,11/17/2021,17:02:37,0,-22.6,K,Deg-C,-23,K,Deg-C
2525,11/17/2021,17:02:38,0,-22.6,K,Deg-C,-23,K,Deg-C
2526,11/17/2021,17:02:39,0,-22.6,K,Deg-C,-23,K,Deg-C
2527,11/17/2021,17:02:40,0,-22.6,K,Deg-C,-23,K,Deg-C
2528,11/17/2021,17:02:41,0,-22.6,K,Deg-C,-23,K,Deg-C
2529,11/17/2021,17:02:42,0,-22.6,K,Deg-C,-23,K,Deg-C
2530,11/17/2021,17:02:43,0,-22.6,K,Deg-C,-23,K,Deg-C
2531,11/17/2021,17:02:44,0,-22.6,K,Deg-C,-23,K,Deg-C
2532,11/17/2021,17:02:45,0,-22.6,K,Deg-C,-23,K,Deg-C
2533,11/17/2021,17:02:46,0,-22.6,K,Deg-C,-23,K,Deg-C
2534,11/17/2021,17:02:47,0,-22.6,K,Deg-C,-23,K,Deg-C
2535,11/17/2021,17:02:48,0,-22.6,K,Deg-C,-23,K,Deg-C
2536,11/17/2021,17:02:49,0,-22.6,K,Deg-C,-23,K,Deg-C
2537,11/17/2021,17:02:50,0,-22.6,K,Deg-C,-23,K,Deg-C
2538,11/17/2021,17:02:51,0,-22.6,K,Deg-C,-23,K,Deg-C
2539,11/17/2021,17:02:52,0,-22.6,K,Deg-C,-23,K,Deg-C
2540,11/17/2021,17:02:53,0,-22.6,K,Deg-C,-23,K,Deg-C
2541,11/17/2021,17:02:54,0,-22.6,K,Deg-C,-23,K,Deg-C
2542,11/17/2021,17:02:55,0,-22.7,K,Deg-C,-23,K,Deg-C
2543,11/17/2021,17:02:56,0,-22.7,K,Deg-C,-23,K,Deg-C
2544,11/17/2021,17:02:57,0,-22.7,K,Deg-C,-23,K,Deg-C
2545,11/17/2021,17:02:58,0,-22.7,K,Deg-C,-22.9,K,Deg-C
2546,11/17/2021,17:02:59,0,-22.7,K,Deg-C,-22.9,K,Deg-C
2547,11/17/2021,17:03:00,0,-22.7,K,Deg-C,-22.9,K,Deg-C
2548,11/17/2021,17:03:01,0,-22.7,K,Deg-C,-22.9,K,Deg-C
2549,11/17/2021,17:03:02,0,-22.8,K,Deg-C,-23,K,Deg-C
2550,11/17/2021,17:03:03,0,-22.8,K,Deg-C,-23,K,Deg-C
2551,11/17/2021,17:03:04,0,-22.8,K,Deg-C,-23,K,Deg-C
2552,11/17/2021,17:03:05,0,-22.8,K,Deg-C,-23,K,Deg-C
2553,11/17/2021,17:03:06,0,-22.8,K,Deg-C,-23,K,Deg-C
2554,11/17/2021,17:03:07,0,-22.8,K,Deg-C,-23,K,Deg-C
2555,11/17/2021,17:03:08,0,-22.9,K,Deg-C,-23.1,K,Deg-C
2556,11/17/2021,17:03:09,0,-22.9,K,Deg-C,-23.1,K,Deg-C
2557,11/17/2021,17:03:10,0,-22.9,K,Deg-C,-23.1,K,Deg-C
2558,11/17/2021,17:03:11,0,-22.9,K,Deg-C,-23.1,K,Deg-C
2559,11/17/2021,17:03:12,0,-22.9,K,Deg-C,-23.1,K,Deg-C
2560,11/17/2021,17:03:13,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2561,11/17/2021,17:03:14,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2562,11/17/2021,17:03:15,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2563,11/17/2021,17:03:16,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2564,11/17/2021,17:03:17,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2565,11/17/2021,17:03:18,0,-22.9,K,Deg-C,-23.2,K,Deg-C
2566,11/17/2021,17:03:19,0,-23,K,Deg-C,-23.2,K,Deg-C
2567,11/17/2021,17:03:20,0,-23,K,Deg-C,-23.3,K,Deg-C
2568,11/17/2021,17:03:21,0,-23,K,Deg-C,-23.3,K,Deg-C
2569,11/17/2021,17:03:22,0,-23,K,Deg-C,-23.3,K,Deg-C
2570,11/17/2021,17:03:23,0,-23,K,Deg-C,-23.3,K,Deg-C
2571,11/17/2021,17:03:24,0,-23,K,Deg-C,-23.3,K,Deg-C
2572,11/17/2021,17:03:25,0,-23,K,Deg-C,-23.3,K,Deg-C
2573,11/17/2021,17:03:26,0,-23,K,Deg-C,-23.3,K,Deg-C
2574,11/17/2021,17:03:27,0,-23,K,Deg-C,-23.3,K,Deg-C
2575,11/17/2021,17:03:28,0,-23,K,Deg-C,-23.3,K,Deg-C
2576,11/17/2021,17:03:29,0,-23,K,Deg-C,-23.3,K,Deg-C
2577,11/17/2021,17:03:30,0,-23,K,Deg-C,-23.3,K,Deg-C
2578,11/17/2021,17:03:31,0,-23,K,Deg-C,-23.3,K,Deg-C
2579,11/17/2021,17:03:32,0,-23,K,Deg-C,-23.3,K,Deg-C
2580,11/17/2021,17:03:33,0,-23,K,Deg-C,-23.3,K,Deg-C
2581,11/17/2021,17:03:34,0,-23,K,Deg-C,-23.3,K,Deg-C
2582,11/17/2021,17:03:35,0,-23,K,Deg-C,-23.3,K,Deg-C
2583,11/17/2021,17:03:36,0,-23,K,Deg-C,-23.3,K,Deg-C
2584,11/17/2021,17:03:37,0,-23.1,K,Deg-C,-23.3,K,Deg-C
2585,11/17/2021,17:03:38,0,-23,K,Deg-C,-23.2,K,Deg-C
2586,11/17/2021,17:03:39,0,-23,K,Deg-C,-23.3,K,Deg-C
2587,11/17/2021,17:03:40,0,-23.1,K,Deg-C,-23.3,K,Deg-C
2588,11/17/2021,17:03:41,0,-23,K,Deg-C,-23.3,K,Deg-C
2589,11/17/2021,17:03:42,0,-23,K,Deg-C,-23.3,K,Deg-C
2590,11/17/2021,17:03:43,0,-23.1,K,Deg-C,-23.3,K,Deg-C
2591,11/17/2021,17:03:44,0,-23,K,Deg-C,-23.3,K,Deg-C
2592,11/17/2021,17:03:45,0,-23,K,Deg-C,-23.3,K,Deg-C
2593,11/17/2021,17:03:46,0,-23,K,Deg-C,-23.3,K,Deg-C
2594,11/17/2021,17:03:47,0,-23,K,Deg-C,-23.3,K,Deg-C
2595,11/17/2021,17:03:48,0,-23,K,Deg-C,-23.3,K,Deg-C
2596,11/17/2021,17:03:49,0,-23,K,Deg-C,-23.3,K,Deg-C
2597,11/17/2021,17:03:50,0,-23,K,Deg-C,-23.3,K,Deg-C
2598,11/17/2021,17:03:51,0,-23,K,Deg-C,-23.3,K,Deg-C
2599,11/17/2021,17:03:52,0,-23,K,Deg-C,-23.4,K,Deg-C
2600,11/17/2021,17:03:53,0,-23,K,Deg-C,-23.4,K,Deg-C
2601,11/17/2021,17:03:54,0,-23,K,Deg-C,-23.4,K,Deg-C
2602,11/17/2021,17:03:55,0,-23,K,Deg-C,-23.4,K,Deg-C
2603,11/17/2021,17:03:56,0,-23,K,Deg-C,-23.4,K,Deg-C
2604,11/17/2021,17:03:57,0,-23,K,Deg-C,-23.4,K,Deg-C
2605,11/17/2021,17:03:58,0,-23,K,Deg-C,-23.4,K,Deg-C
2606,11/17/2021,17:03:59,0,-23,K,Deg-C,-23.4,K,Deg-C
2607,11/17/2021,17:04:00,0,-23,K,Deg-C,-23.4,K,Deg-C
2608,11/17/2021,17:04:01,0,-23,K,Deg-C,-23.4,K,Deg-C
2609,11/17/2021,17:04:02,0,-23,K,Deg-C,-23.4,K,Deg-C
2610,11/17/2021,17:04:03,0,-23,K,Deg-C,-23.4,K,Deg-C
2611,11/17/2021,17:04:04,0,-23,K,Deg-C,-23.4,K,Deg-C
2612,11/17/2021,17:04:05,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2613,11/17/2021,17:04:06,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2614,11/17/2021,17:04:07,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2615,11/17/2021,17:04:08,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2616,11/17/2021,17:04:09,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2617,11/17/2021,17:04:10,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2618,11/17/2021,17:04:11,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2619,11/17/2021,17:04:12,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2620,11/17/2021,17:04:13,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2621,11/17/2021,17:04:14,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2622,11/17/2021,17:04:15,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2623,11/17/2021,17:04:16,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2624,11/17/2021,17:04:17,0,-23.1,K,Deg-C,-23.4,K,Deg-C
2625,11/17/2021,17:04:18,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2626,11/17/2021,17:04:19,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2627,11/17/2021,17:04:20,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2628,11/17/2021,17:04:21,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2629,11/17/2021,17:04:22,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2630,11/17/2021,17:04:23,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2631,11/17/2021,17:04:24,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2632,11/17/2021,17:04:25,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2633,11/17/2021,17:04:26,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2634,11/17/2021,17:04:27,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2635,11/17/2021,17:04:28,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2636,11/17/2021,17:04:29,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2637,11/17/2021,17:04:30,0,-23.1,K,Deg-C,-23.5,K,Deg-C
2638,11/17/2021,17:04:31,0,-23.2,K,Deg-C,-23.5,K,Deg-C
2639,11/17/2021,17:04:32,0,-23.2,K,Deg-C,-23.5,K,Deg-C
2640,11/17/2021,17:04:33,0,-23.2,K,Deg-C,-23.4,K,Deg-C
2641,11/17/2021,17:04:34,0,-23.2,K,Deg-C,-23.4,K,Deg-C
2642,11/17/2021,17:04:35,0,-23.2,K,Deg-C,-23.4,K,Deg-C
2643,11/17/2021,17:04:36,0,-23.2,K,Deg-C,-23.4,K,Deg-C
2644,11/17/2021,17:04:37,0,-23.2,K,Deg-C,-23.4,K,Deg-C
