DateTime,TemperatureC,Group
3/5/2022 17:57,0.1,11_2_3_U
3/5/2022 18:27,-0.4,11_2_3_U
3/5/2022 18:57,-0.4,11_2_3_U
3/5/2022 19:27,-0.4,11_2_3_U
3/5/2022 19:57,0.1,11_2_3_U
3/5/2022 20:27,-0.4,11_2_3_U
3/5/2022 20:57,0.1,11_2_3_U
3/5/2022 21:27,0.1,11_2_3_U
3/5/2022 21:57,0.1,11_2_3_U
3/5/2022 22:27,1.1,11_2_3_U
3/5/2022 22:57,0.6,11_2_3_U
3/5/2022 23:27,0.6,11_2_3_U
3/5/2022 23:57,0.6,11_2_3_U
3/6/2022 0:27,0.1,11_2_3_U
3/6/2022 0:57,0.1,11_2_3_U
3/6/2022 1:27,0.6,11_2_3_U
3/6/2022 1:57,1.1,11_2_3_U
3/6/2022 2:27,1.1,11_2_3_U
3/6/2022 2:57,2.1,11_2_3_U
3/6/2022 3:27,3.1,11_2_3_U
3/6/2022 3:57,2.6,11_2_3_U
3/6/2022 4:27,3.1,11_2_3_U
3/6/2022 4:57,3.6,11_2_3_U
3/6/2022 5:27,4.1,11_2_3_U
3/6/2022 5:57,4.6,11_2_3_U
3/6/2022 6:27,4.1,11_2_3_U
3/6/2022 6:57,4.6,11_2_3_U
3/6/2022 7:27,5.1,11_2_3_U
3/6/2022 7:57,5.6,11_2_3_U
3/6/2022 8:27,6.1,11_2_3_U
3/6/2022 8:57,6.1,11_2_3_U
3/6/2022 9:27,5.1,11_2_3_U
3/6/2022 9:57,5.1,11_2_3_U
3/6/2022 10:27,5.1,11_2_3_U
3/6/2022 10:57,6.1,11_2_3_U
3/6/2022 11:27,8.1,11_2_3_U
3/6/2022 11:57,8.6,11_2_3_U
3/6/2022 12:27,11.1,11_2_3_U
3/6/2022 12:57,11.1,11_2_3_U
3/6/2022 13:27,11.6,11_2_3_U
3/6/2022 13:57,11.6,11_2_3_U
3/6/2022 14:27,12.1,11_2_3_U
3/6/2022 14:57,12.1,11_2_3_U
3/6/2022 15:27,11.6,11_2_3_U
3/6/2022 15:57,11.6,11_2_3_U
3/6/2022 16:27,11.6,11_2_3_U
3/6/2022 16:57,11.1,11_2_3_U
3/6/2022 17:27,10.6,11_2_3_U
3/6/2022 17:57,10.1,11_2_3_U
3/6/2022 18:27,10.1,11_2_3_U
3/6/2022 18:57,10.6,11_2_3_U
3/6/2022 19:27,10.1,11_2_3_U
3/6/2022 19:57,10.1,11_2_3_U
3/6/2022 20:27,10.1,11_2_3_U
3/6/2022 20:57,10.6,11_2_3_U
3/6/2022 21:27,10.1,11_2_3_U
3/6/2022 21:57,9.6,11_2_3_U
3/6/2022 22:27,9.1,11_2_3_U
3/6/2022 22:57,8.6,11_2_3_U
3/6/2022 23:27,7.6,11_2_3_U
3/6/2022 23:57,7.1,11_2_3_U
3/7/2022 0:27,6.1,11_2_3_U
3/7/2022 0:57,5.6,11_2_3_U
3/7/2022 1:27,5.1,11_2_3_U
3/7/2022 1:57,4.6,11_2_3_U
3/7/2022 2:27,4.6,11_2_3_U
3/7/2022 2:57,4.1,11_2_3_U
3/7/2022 3:27,4.1,11_2_3_U
3/7/2022 3:57,4.1,11_2_3_U
3/7/2022 4:27,4.1,11_2_3_U
3/7/2022 4:57,3.1,11_2_3_U
3/7/2022 5:27,3.1,11_2_3_U
3/7/2022 5:57,3.6,11_2_3_U
3/7/2022 6:27,3.1,11_2_3_U
3/7/2022 6:57,3.1,11_2_3_U
3/7/2022 7:27,3.1,11_2_3_U
3/7/2022 7:57,3.1,11_2_3_U
3/7/2022 8:27,3.1,11_2_3_U
3/7/2022 8:57,3.6,11_2_3_U
3/7/2022 9:27,3.6,11_2_3_U
3/7/2022 9:57,4.1,11_2_3_U
